Mean data for UKR  Province= 14: Luhans'k,  from 2000 to 2020, weekly<br><tt><pre>2000, 1, 0.040,259.23, 45.97, 31.34, 38.66,
2000,42, 0.143,283.73, 34.23, 35.29, 34.76,
2000,43, 0.121,281.48, 33.07, 30.83, 31.95,
2000,44, 0.099,278.53, 30.15, 31.06, 30.60,
2000,45, 0.083,276.09, 28.85, 27.00, 27.93,
2000,46, 0.073,273.59, 30.90, 24.45, 27.68,
2000,47, 0.065,271.66, 33.29, 19.40, 26.34,
2000,48, 0.063,270.88, 38.21,  9.48, 23.84,
2000,49, 0.062,269.99, 42.43,  3.41, 22.92,
2000,50, 0.058,268.55, 45.30,  2.44, 23.87,
2000,51, 0.056,267.36, 49.23,  3.35, 26.29,
2000,52, 0.059,266.72, 59.73,  3.72, 31.72,
2001, 1, 0.063,265.84, 73.57,  6.05, 39.81,
2001, 2, 0.056,264.60, 73.34, 10.51, 41.92,
2001, 3, 0.059,263.84, 76.06, 14.30, 45.18,
2001, 4, 0.062,263.91, 72.90, 15.72, 44.31,
2001, 5, 0.062,264.11, 64.32, 18.93, 41.63,
2001, 6, 0.064,264.29, 57.41, 25.91, 41.66,
2001, 7, 0.067,264.96, 52.08, 31.90, 41.99,
2001, 8, 0.074,267.37, 51.91, 30.68, 41.30,
2001, 9, 0.084,270.37, 54.30, 27.54, 40.92,
2001,10, 0.101,273.69, 60.42, 25.06, 42.74,
2001,11, 0.121,277.75, 66.27, 21.05, 43.66,
2001,12, 0.137,281.15, 67.74, 19.18, 43.46,
2001,13, 0.154,284.50, 69.12, 16.56, 42.84,
2001,14, 0.170,286.60, 68.01, 18.14, 43.07,
2001,15, 0.185,288.42, 65.06, 20.89, 42.97,
2001,16, 0.206,290.36, 63.11, 25.40, 44.25,
2001,17, 0.235,291.43, 62.14, 36.03, 49.09,
2001,18, 0.268,292.03, 62.87, 52.07, 57.47,
2001,19, 0.300,292.39, 62.86, 68.77, 65.81,
2001,20, 0.327,293.01, 60.01, 81.15, 70.58,
2001,21, 0.348,293.38, 56.23, 90.22, 73.22,
2001,22, 0.369,293.20, 54.67, 96.01, 75.34,
2001,23, 0.387,294.20, 58.03, 94.54, 76.29,
2001,24, 0.404,296.09, 66.69, 86.86, 76.77,
2001,25, 0.413,297.46, 73.07, 78.73, 75.90,
2001,26, 0.417,299.30, 77.73, 65.36, 71.54,
2001,27, 0.414,301.02, 78.54, 50.63, 64.59,
2001,28, 0.402,302.17, 75.71, 42.49, 59.10,
2001,29, 0.386,302.91, 71.78, 38.55, 55.17,
2001,30, 0.371,303.69, 69.28, 33.95, 51.62,
2001,31, 0.357,304.11, 68.91, 30.62, 49.76,
2001,32, 0.337,303.16, 64.23, 36.82, 50.52,
2001,33, 0.320,301.98, 60.28, 40.87, 50.58,
2001,34, 0.308,300.92, 59.87, 41.68, 50.78,
2001,35, 0.295,298.99, 60.77, 48.30, 54.54,
2001,36, 0.283,296.67, 62.79, 53.33, 58.06,
2001,37, 0.272,294.37, 66.22, 54.30, 60.26,
2001,38, 0.267,292.17, 71.00, 54.95, 62.97,
2001,39, 0.261,290.05, 73.75, 53.66, 63.71,
2001,40, 0.253,287.32, 74.24, 55.37, 64.80,
2001,41, 0.242,284.45, 75.74, 56.03, 65.89,
2001,42, 0.229,281.99, 79.04, 52.23, 65.64,
2001,43, 0.213,279.30, 81.87, 48.14, 65.00,
2001,44, 0.193,276.29, 82.62, 45.75, 64.19,
2001,45, 0.166,272.59, 78.82, 46.59, 62.70,
2001,46, 0.140,268.97, 75.62, 46.62, 61.12,
2001,47, 0.123,265.82, 75.81, 44.93, 60.37,
2001,48, 0.102,261.50, 72.85, 49.38, 61.11,
2001,49, 0.084,257.45, 67.12, 56.07, 61.59,
2001,50, 0.073,254.29, 66.66, 60.80, 63.73,
2001,51, 0.065,252.15, 67.68, 66.11, 66.90,
2001,52, 0.060,251.12, 71.40, 70.63, 71.02,
2002, 1, 0.058,251.58, 76.58, 69.73, 73.16,
2002, 2, 0.060,253.42, 80.80, 60.48, 70.64,
2002, 3, 0.068,257.07, 88.59, 43.17, 65.88,
2002, 4, 0.078,261.01, 93.93, 26.66, 60.30,
2002, 5, 0.089,264.90, 93.67, 14.53, 54.10,
2002, 6, 0.102,268.56, 93.33,  8.07, 50.70,
2002, 7, 0.117,272.09, 92.35,  4.98, 48.67,
2002, 8, 0.129,275.11, 92.67,  3.41, 48.04,
2002, 9, 0.142,277.56, 94.02,  3.13, 48.57,
2002,10, 0.155,280.13, 94.96,  3.19, 49.07,
2002,11, 0.171,283.05, 95.49,  2.86, 49.18,
2002,12, 0.191,285.62, 96.06,  3.64, 49.85,
2002,13, 0.208,287.88, 95.34,  4.56, 49.95,
2002,14, 0.226,289.97, 93.81,  6.13, 49.97,
2002,15, 0.244,291.70, 91.26,  8.59, 49.92,
2002,16, 0.268,293.68, 88.21, 11.87, 50.04,
2002,17, 0.299,295.75, 87.47, 14.23, 50.85,
2002,18, 0.331,297.34, 87.44, 18.01, 52.72,
2002,19, 0.360,298.75, 87.06, 21.42, 54.24,
2002,20, 0.380,299.81, 82.08, 25.73, 53.90,
2002,21, 0.389,300.49, 75.28, 30.42, 52.85,
2002,22, 0.393,301.25, 67.32, 28.56, 47.94,
2002,23, 0.391,301.80, 60.22, 27.32, 43.77,
2002,24, 0.381,302.56, 54.37, 25.31, 39.84,
2002,25, 0.374,303.56, 52.37, 20.47, 36.42,
2002,26, 0.364,304.32, 50.47, 17.84, 34.16,
2002,27, 0.353,304.84, 48.12, 16.61, 32.37,
2002,28, 0.340,305.00, 45.77, 18.06, 31.92,
2002,29, 0.326,304.82, 42.50, 22.41, 32.45,
2002,30, 0.317,304.23, 42.07, 29.70, 35.89,
2002,31, 0.313,303.66, 46.12, 34.54, 40.33,
2002,32, 0.311,303.05, 50.17, 37.88, 44.02,
2002,33, 0.306,302.11, 52.47, 39.62, 46.05,
2002,34, 0.297,301.03, 53.40, 40.46, 46.93,
2002,35, 0.285,299.44, 54.80, 43.76, 49.28,
2002,36, 0.271,297.11, 55.93, 48.89, 52.41,
2002,37, 0.258,293.91, 57.45, 58.92, 58.18,
2002,38, 0.247,290.78, 59.32, 69.67, 64.49,
2002,39, 0.234,287.92, 58.34, 76.12, 67.23,
2002,40, 0.216,285.06, 54.72, 77.89, 66.30,
2002,41, 0.197,281.60, 52.56, 82.42, 67.49,
2002,42, 0.173,277.73, 49.97, 88.65, 69.31,
2002,43, 0.148,274.03, 47.46, 86.59, 67.02,
2002,44, 0.131,271.17, 48.14, 77.81, 62.97,
2002,45, 0.124,269.02, 53.46, 65.98, 59.72,
2002,46, 0.122,267.32, 63.28, 54.38, 58.83,
2002,47, 0.120,265.49, 72.83, 46.41, 59.62,
2002,48, 0.111,263.39, 79.89, 41.47, 60.68,
2002,49, 0.105,261.83, 85.45, 37.15, 61.30,
2002,50, 0.096,259.43, 91.85, 38.21, 65.03,
2002,51, 0.086,257.28, 93.18, 43.34, 68.26,
2002,52, 0.072,256.40, 88.30, 45.79, 67.05,
2003, 1, 0.057,255.65, 73.82, 49.66, 61.74,
2003, 2, 0.048,254.49, 61.76, 54.87, 58.32,
2003, 3, 0.040,252.89, 48.00, 61.75, 54.87,
2003, 4, 0.031,251.32, 33.24, 69.66, 51.45,
2003, 5, 0.025,251.28, 22.88, 73.97, 48.42,
2003, 6, 0.020,252.44, 16.09, 73.82, 44.95,
2003, 7, 0.020,253.91, 13.06, 73.20, 43.13,
2003, 8, 0.020,255.82, 11.70, 71.43, 41.56,
2003, 9, 0.021,257.67, 10.41, 70.54, 40.47,
2003,10, 0.023,259.95,  9.83, 70.73, 40.28,
2003,11, 0.031,261.99, 12.24, 73.48, 42.86,
2003,12, 0.045,265.37, 18.20, 72.68, 45.44,
2003,13, 0.065,270.55, 25.13, 65.61, 45.37,
2003,14, 0.091,276.66, 31.77, 53.51, 42.64,
2003,15, 0.121,282.07, 37.53, 44.89, 41.21,
2003,16, 0.151,286.90, 41.17, 39.96, 40.56,
2003,17, 0.182,290.93, 42.30, 39.07, 40.69,
2003,18, 0.217,295.09, 43.98, 32.98, 38.48,
2003,19, 0.256,298.05, 46.64, 27.28, 36.96,
2003,20, 0.293,299.98, 46.45, 24.91, 35.68,
2003,21, 0.323,301.42, 44.42, 23.01, 33.71,
2003,22, 0.341,301.58, 40.03, 26.05, 33.04,
2003,23, 0.350,300.75, 37.99, 37.05, 37.52,
2003,24, 0.355,299.76, 40.44, 52.80, 46.62,
2003,25, 0.363,298.76, 46.11, 66.76, 56.43,
2003,26, 0.372,297.73, 54.08, 79.76, 66.92,
2003,27, 0.383,296.99, 62.72, 85.35, 74.04,
2003,28, 0.397,296.64, 73.04, 88.46, 80.75,
2003,29, 0.406,296.43, 80.63, 90.92, 85.77,
2003,30, 0.410,296.45, 86.31, 91.10, 88.70,
2003,31, 0.412,296.71, 90.36, 89.48, 89.92,
2003,32, 0.404,296.59, 91.16, 89.48, 90.32,
2003,33, 0.394,296.78, 91.22, 85.99, 88.61,
2003,34, 0.380,296.69, 90.38, 81.35, 85.87,
2003,35, 0.364,296.09, 90.49, 76.55, 83.52,
2003,36, 0.347,295.34, 90.65, 66.39, 78.52,
2003,37, 0.328,294.57, 90.46, 52.11, 71.28,
2003,38, 0.303,293.62, 87.47, 39.31, 63.39,
2003,39, 0.277,291.70, 80.47, 35.68, 58.07,
2003,40, 0.245,288.93, 69.57, 38.53, 54.05,
2003,41, 0.217,286.27, 62.72, 37.59, 50.16,
2003,42, 0.187,282.65, 57.09, 46.51, 51.80,
2003,43, 0.161,278.78, 53.93, 53.07, 53.50,
2003,44, 0.141,275.91, 53.44, 48.79, 51.11,
2003,45, 0.123,273.05, 52.17, 44.74, 48.46,
2003,46, 0.104,269.52, 50.28, 45.15, 47.71,
2003,47, 0.083,265.11, 44.84, 49.21, 47.03,
2003,48, 0.069,261.50, 42.58, 50.49, 46.53,
2003,49, 0.062,259.22, 43.63, 49.32, 46.47,
2003,50, 0.057,257.41, 47.03, 47.98, 47.50,
2003,51, 0.049,254.98, 45.28, 53.65, 49.46,
2003,52, 0.042,251.49, 43.66, 67.17, 55.41,
2004, 1, 0.036,248.61, 39.63, 78.49, 59.06,
2004, 2,-1.000, -1.00, -1.00, -1.00, -1.00,
2004, 3,-1.000, -1.00, -1.00, -1.00, -1.00,
2004, 4,-1.000, -1.00, -1.00, -1.00, -1.00,
2004, 5, 0.036,249.19, 36.60, 79.64, 58.12,
2004, 6, 0.038,250.96, 33.78, 77.48, 55.63,
2004, 7, 0.042,252.81, 31.87, 74.96, 53.41,
2004, 8, 0.048,254.95, 33.12, 72.37, 52.74,
2004, 9, 0.056,256.44, 35.07, 71.56, 53.31,
2004,10, 0.067,260.38, 38.49, 68.25, 53.37,
2004,11,-1.000, -1.00, -1.00, -1.00, -1.00,
2004,12,-1.000, -1.00, -1.00, -1.00, -1.00,
2004,13,-1.000, -1.00, -1.00, -1.00, -1.00,
2004,14,-1.000, -1.00, -1.00, -1.00, -1.00,
2004,15,-1.000, -1.00, -1.00, -1.00, -1.00,
2004,16,-1.000, -1.00, -1.00, -1.00, -1.00,
2004,17,-1.000, -1.00, -1.00, -1.00, -1.00,
2004,18,-1.000, -1.00, -1.00, -1.00, -1.00,
2004,19,-1.000, -1.00, -1.00, -1.00, -1.00,
2004,20,-1.000, -1.00, -1.00, -1.00, -1.00,
2004,21,-1.000, -1.00, -1.00, -1.00, -1.00,
2004,22,-1.000, -1.00, -1.00, -1.00, -1.00,
2004,23,-1.000, -1.00, -1.00, -1.00, -1.00,
2004,24,-1.000, -1.00, -1.00, -1.00, -1.00,
2004,25, 0.395,296.85, 63.75, 79.43, 71.59,
2004,26, 0.394,296.48, 65.69, 85.39, 75.54,
2004,27, 0.397,296.58, 69.79, 85.52, 77.65,
2004,28, 0.397,296.73, 73.00, 85.67, 79.33,
2004,29,-1.000, -1.00, -1.00, -1.00, -1.00,
2004,30, 0.390,297.26, 78.08, 85.34, 81.71,
2004,31, 0.384,297.54, 81.34, 83.87, 82.61,
2004,32, 0.375,297.79, 83.17, 81.69, 82.43,
2004,33, 0.363,297.59, 82.46, 80.15, 81.31,
2004,34, 0.355,297.27, 83.95, 76.35, 80.15,
2004,35, 0.345,296.84, 86.80, 69.42, 78.11,
2004,36, 0.331,296.20, 87.62, 57.74, 72.68,
2004,37, 0.316,295.21, 88.51, 45.44, 66.97,
2004,38, 0.300,293.62, 87.65, 39.09, 63.37,
2004,39, 0.285,291.78, 84.90, 34.82, 59.86,
2004,40, 0.268,289.54, 81.21, 32.16, 56.69,
2004,41, 0.250,287.50, 78.97, 25.27, 52.12,
2004,42, 0.234,285.02, 80.41, 23.55, 51.98,
2004,43, 0.220,282.42, 82.93, 23.52, 53.22,
2004,44, 0.207,280.07, 86.09, 20.68, 53.38,
2004,45, 0.193,277.01, 88.49, 21.91, 55.20,
2004,46, 0.179,273.54, 90.97, 24.93, 57.95,
2004,47, 0.162,270.45, 92.62, 25.08, 58.85,
2004,48, 0.137,266.72, 92.15, 27.45, 59.80,
2004,49, 0.106,262.44, 84.36, 34.81, 59.58,
2004,50, 0.086,258.47, 80.31, 42.95, 61.63,
2004,51, 0.075,256.58, 79.63, 46.79, 63.21,
2004,52, 0.068,255.21, 82.13, 51.64, 66.88,
2005, 1, 0.062,252.88, 81.70, 62.95, 72.33,
2005, 2, 0.058,250.79, 76.92, 70.78, 73.85,
2005, 3, 0.052,247.82, 67.11, 79.88, 73.49,
2005, 4, 0.048,245.32, 56.52, 87.99, 72.25,
2005, 5, 0.045,243.68, 46.49, 93.23, 69.86,
2005, 6, 0.042,244.29, 36.95, 93.29, 65.12,
2005, 7, 0.042,247.56, 31.35, 89.87, 60.61,
2005, 8, 0.045,251.86, 30.67, 82.47, 56.57,
2005, 9, 0.053,255.53, 32.92, 76.14, 54.53,
2005,10, 0.065,259.96, 37.46, 69.74, 53.60,
2005,11, 0.084,264.86, 44.20, 63.19, 53.70,
2005,12, 0.107,271.24, 51.46, 52.50, 51.98,
2005,13, 0.135,276.95, 59.78, 43.08, 51.43,
2005,14, 0.165,282.56, 66.08, 32.33, 49.20,
2005,15, 0.198,287.97, 71.35, 22.43, 46.89,
2005,16, 0.237,291.47, 75.52, 21.02, 48.27,
2005,17, 0.274,294.02, 77.77, 23.29, 50.53,
2005,18, 0.313,296.06, 80.29, 26.40, 53.35,
2005,19, 0.353,297.57, 83.64, 30.33, 56.98,
2005,20, 0.389,298.95, 85.07, 32.80, 58.93,
2005,21, 0.413,299.86, 85.13, 35.92, 60.53,
2005,22, 0.424,300.05, 82.47, 38.85, 60.66,
2005,23, 0.429,299.96, 80.24, 44.00, 62.12,
2005,24, 0.429,299.93, 79.50, 50.81, 65.16,
2005,25, 0.423,299.60, 77.88, 58.42, 68.15,
2005,26, 0.418,299.35, 77.54, 64.82, 71.18,
2005,27, 0.413,299.44, 77.59, 64.76, 71.18,
2005,28, 0.409,299.70, 78.77, 63.88, 71.33,
2005,29, 0.404,299.53, 80.33, 66.76, 73.54,
2005,30, 0.396,299.73, 81.47, 67.00, 74.24,
2005,31, 0.392,299.81, 85.40, 66.07, 75.73,
2005,32, 0.388,299.95, 88.68, 63.81, 76.25,
2005,33, 0.379,300.09, 89.42, 57.77, 73.60,
2005,34, 0.364,299.87, 87.97, 51.40, 69.69,
2005,35, 0.344,299.24, 86.08, 45.32, 65.70,
2005,36, 0.325,298.59, 84.51, 33.72, 59.11,
2005,37, 0.306,297.66, 83.76, 21.58, 52.67,
2005,38, 0.287,296.30, 81.46, 12.32, 46.89,
2005,39, 0.267,294.47, 76.36,  8.04, 42.20,
2005,40, 0.247,291.69, 70.93, 10.91, 40.92,
2005,41, 0.228,288.87, 68.46, 11.94, 40.20,
2005,42, 0.208,286.22, 67.83, 11.83, 39.83,
2005,43, 0.187,283.58, 67.70, 14.04, 40.87,
2005,44, 0.166,280.69, 67.27, 16.54, 41.90,
2005,45, 0.141,277.72, 63.54, 18.09, 40.81,
2005,46, 0.118,275.41, 60.21, 16.38, 38.30,
2005,47, 0.096,272.27, 55.04, 17.90, 36.47,
2005,48, 0.082,268.99, 54.88, 18.79, 36.83,
2005,49, 0.075,265.88, 56.93, 21.03, 38.98,
2005,50, 0.068,264.10, 60.29, 19.24, 39.76,
2005,51, 0.061,262.34, 61.34, 21.43, 41.39,
2005,52, 0.055,260.58, 61.80, 26.01, 43.90,
2006, 1, 0.050,258.61, 61.74, 34.46, 48.10,
2006, 2, 0.050,257.30, 62.15, 41.23, 51.69,
2006, 3, 0.047,256.20, 56.67, 47.17, 51.92,
2006, 4, 0.043,255.13, 47.48, 54.06, 50.77,
2006, 5, 0.039,254.10, 38.72, 63.43, 51.07,
2006, 6, 0.035,253.32, 29.77, 71.17, 50.47,
2006, 7, 0.033,253.07, 23.15, 76.20, 49.68,
2006, 8, 0.031,252.51, 19.40, 81.75, 50.58,
2006, 9, 0.032,253.26, 17.91, 83.34, 50.63,
2006,10, 0.037,255.42, 18.80, 83.58, 51.19,
2006,11, 0.046,259.75, 21.02, 79.12, 50.07,
2006,12, 0.058,265.33, 25.02, 71.42, 48.22,
2006,13, 0.077,271.39, 30.96, 62.16, 46.56,
2006,14, 0.103,278.01, 37.17, 48.57, 42.87,
2006,15, 0.136,282.82, 43.80, 41.84, 42.82,
2006,16, 0.174,286.90, 50.18, 39.51, 44.84,
2006,17, 0.211,290.37, 53.20, 41.21, 47.20,
2006,18, 0.249,293.06, 56.09, 45.37, 50.73,
2006,19, 0.291,295.35, 59.83, 47.15, 53.49,
2006,20, 0.332,297.30, 62.40, 46.44, 54.42,
2006,21, 0.365,298.67, 64.40, 46.00, 55.20,
2006,22, 0.391,299.43, 66.50, 43.99, 55.24,
2006,23, 0.415,299.90, 73.47, 44.27, 58.87,
2006,24, 0.430,300.34, 80.56, 46.42, 63.49,
2006,25, 0.436,300.75, 85.40, 47.10, 66.25,
2006,26, 0.439,301.16, 88.80, 47.38, 68.09,
2006,27, 0.436,301.60, 89.77, 45.24, 67.50,
2006,28, 0.429,302.07, 88.64, 43.13, 65.89,
2006,29, 0.414,302.59, 85.31, 41.13, 63.22,
2006,30, 0.395,302.75, 81.24, 41.68, 61.46,
2006,31, 0.379,303.05, 79.70, 39.31, 59.51,
2006,32, 0.362,303.36, 77.06, 35.06, 56.06,
2006,33, 0.343,302.92, 72.48, 32.29, 52.39,
2006,34, 0.325,301.76, 68.90, 33.58, 51.24,
2006,35, 0.312,300.20, 70.56, 36.06, 53.31,
2006,36, 0.299,298.43, 72.54, 35.41, 53.98,
2006,37, 0.284,296.91, 73.09, 28.47, 50.78,
2006,38, 0.267,295.04, 70.62, 24.20, 47.41,
2006,39, 0.247,292.71, 65.66, 24.61, 45.14,
2006,40, 0.225,290.15, 59.68, 25.64, 42.66,
2006,41, 0.204,287.76, 55.91, 22.38, 39.14,
2006,42, 0.181,284.90, 54.27, 24.25, 39.26,
2006,43, 0.159,281.45, 53.61, 31.11, 42.36,
2006,44, 0.135,277.72, 50.83, 36.40, 43.62,
2006,45, 0.107,273.16, 43.39, 43.87, 43.63,
2006,46, 0.081,268.62, 35.43, 48.98, 42.20,
2006,47, 0.063,265.44, 29.96, 47.39, 38.68,
2006,48, 0.053,263.70, 28.65, 40.81, 34.73,
2006,49, 0.047,262.57, 28.81, 34.18, 31.49,
2006,50, 0.046,261.78, 34.00, 27.66, 30.83,
2006,51, 0.047,261.36, 42.83, 24.89, 33.86,
2006,52, 0.051,261.08, 57.59, 23.67, 40.63,
2007, 1, 0.055,261.13, 71.17, 22.71, 46.94,
2007, 2, 0.056,260.68, 75.07, 25.25, 50.16,
2007, 3, 0.059,260.49, 76.37, 26.84, 51.61,
2007, 4, 0.062,260.80, 75.94, 27.22, 51.58,
2007, 5, 0.075,262.60, 80.81, 24.35, 52.58,
2007, 6, 0.091,265.22, 84.80, 21.58, 53.19,
2007, 7, 0.109,268.78, 87.77, 17.44, 52.61,
2007, 8, 0.123,272.10, 88.83, 14.42, 51.62,
2007, 9, 0.133,275.41, 88.01, 11.03, 49.52,
2007,10, 0.138,278.21, 84.41, 10.27, 47.34,
2007,11, 0.143,281.20, 79.37,  9.56, 44.47,
2007,12, 0.149,284.06, 74.42,  9.12, 41.77,
2007,13, 0.163,286.75, 73.72,  8.48, 41.10,
2007,14, 0.177,289.20, 71.44,  8.82, 40.13,
2007,15, 0.187,291.01, 66.49, 11.23, 38.86,
2007,16, 0.208,292.93, 64.20, 15.01, 39.60,
2007,17, 0.241,295.50, 65.11, 15.49, 40.30,
2007,18, 0.280,298.32, 68.20, 11.87, 40.03,
2007,19, 0.316,300.59, 69.95,  7.61, 38.78,
2007,20, 0.345,302.29, 67.57,  5.80, 36.69,
2007,21, 0.370,303.59, 66.51,  4.54, 35.52,
2007,22, 0.384,304.30, 62.06,  3.16, 32.61,
2007,23, 0.385,304.29, 56.96,  5.54, 31.25,
2007,24, 0.388,304.12, 57.62, 11.03, 34.32,
2007,25, 0.393,303.98, 61.84, 16.88, 39.36,
2007,26, 0.396,303.94, 66.47, 21.57, 44.02,
2007,27, 0.396,304.01, 69.27, 23.99, 46.63,
2007,28, 0.390,304.05, 69.60, 26.28, 47.94,
2007,29, 0.385,304.13, 71.13, 28.27, 49.70,
2007,30, 0.375,304.42, 71.47, 27.97, 49.72,
2007,31, 0.360,304.63, 70.33, 26.48, 48.41,
2007,32, 0.345,304.74, 68.68, 23.73, 46.21,
2007,33, 0.331,304.56, 66.31, 17.77, 42.04,
2007,34, 0.317,303.76, 64.86, 14.73, 39.80,
2007,35, 0.305,302.14, 66.56, 17.15, 41.85,
2007,36, 0.298,299.98, 71.64, 20.25, 45.95,
2007,37, 0.295,297.92, 79.26, 18.83, 49.04,
2007,38, 0.296,295.96, 87.19, 14.66, 50.93,
2007,39, 0.297,294.04, 92.46, 10.54, 51.50,
2007,40, 0.293,292.03, 94.51,  6.45, 50.48,
2007,41, 0.282,289.35, 95.43,  6.58, 51.00,
2007,42, 0.263,286.50, 95.67,  9.00, 52.34,
2007,43, 0.241,283.41, 95.80, 15.19, 55.50,
2007,44, 0.217,279.86, 94.81, 21.76, 58.28,
2007,45, 0.194,276.63, 94.15, 23.90, 59.03,
2007,46, 0.167,273.97, 91.81, 22.69, 57.25,
2007,47, 0.138,271.09, 86.49, 22.03, 54.26,
2007,48, 0.108,268.40, 78.07, 19.79, 48.93,
2007,49, 0.087,266.06, 69.80, 18.32, 44.06,
2007,50, 0.074,264.52, 68.32, 14.94, 41.63,
2007,51, 0.068,263.61, 70.76, 14.30, 42.53,
2007,52, 0.067,263.10, 80.75, 13.54, 47.15,
2008, 1, 0.067,263.26, 87.51, 11.72, 49.62,
2008, 2, 0.068,263.84, 88.32,  9.36, 48.84,
2008, 3, 0.067,264.99, 85.20,  5.06, 45.13,
2008, 4, 0.066,265.95, 77.51,  3.17, 40.34,
2008, 5, 0.069,266.96, 71.56,  4.74, 38.15,
2008, 6, 0.075,268.99, 68.14,  6.01, 37.07,
2008, 7, 0.082,271.01, 64.39,  8.97, 36.68,
2008, 8, 0.092,273.01, 65.81, 11.00, 38.41,
2008, 9, 0.104,275.54, 68.35, 10.14, 39.25,
2008,10, 0.120,278.36, 73.40,  9.03, 41.21,
2008,11, 0.142,281.33, 78.94,  8.19, 43.57,
2008,12, 0.158,283.63, 79.55,  9.95, 44.75,
2008,13, 0.182,285.75, 83.33, 11.68, 47.50,
2008,14, 0.213,287.95, 87.95, 13.00, 50.47,
2008,15, 0.247,289.91, 92.13, 15.07, 53.60,
2008,16, 0.287,291.69, 95.00, 19.85, 57.42,
2008,17, 0.322,292.89, 95.34, 28.56, 61.95,
2008,18, 0.353,293.92, 95.16, 39.88, 67.52,
2008,19, 0.380,295.23, 94.10, 48.07, 71.09,
2008,20, 0.396,295.89, 88.42, 58.06, 73.24,
2008,21, 0.414,296.92, 86.85, 61.20, 74.02,
2008,22, 0.430,298.11, 86.38, 55.75, 71.07,
2008,23, 0.440,299.29, 87.14, 50.31, 68.72,
2008,24, 0.445,300.32, 88.44, 47.24, 67.84,
2008,25, 0.438,300.83, 86.12, 46.81, 66.47,
2008,26, 0.427,301.64, 82.74, 43.23, 62.99,
2008,27, 0.414,302.55, 78.43, 36.97, 57.70,
2008,28, 0.397,302.88, 73.10, 36.36, 54.73,
2008,29, 0.388,303.40, 72.36, 34.43, 53.39,
2008,30, 0.378,304.38, 72.83, 28.31, 50.57,
2008,31, 0.362,304.59, 70.68, 26.84, 48.76,
2008,32, 0.343,304.38, 67.11, 26.66, 46.88,
2008,33, 0.322,304.13, 60.97, 21.20, 41.08,
2008,34, 0.300,303.43, 54.93, 17.19, 36.06,
2008,35, 0.275,302.35, 49.13, 14.52, 31.83,
2008,36, 0.250,300.39, 43.54, 15.92, 29.73,
2008,37, 0.228,297.78, 40.25, 20.25, 30.25,
2008,38, 0.208,294.80, 37.24, 26.95, 32.09,
2008,39, 0.194,292.35, 36.89, 28.73, 32.81,
2008,40, 0.183,290.28, 37.75, 24.63, 31.19,
2008,41, 0.178,288.19, 42.81, 18.30, 30.55,
2008,42, 0.178,286.66, 52.17,  7.38, 29.78,
2008,43, 0.174,285.22, 61.27,  0.77, 31.02,
